Ranking  DocID      Precision               Recall
  001    CACM-0371  0.00000000000000000000  0.00000000000000000000
  002    CACM-2291  0.00000000000000000000  0.00000000000000000000
  003    CACM-0447  0.00000000000000000000  0.00000000000000000000
  004    CACM-1436  0.00000000000000000000  0.00000000000000000000
  005    CACM-2778  0.00000000000000000000  0.00000000000000000000
  006    CACM-1136  0.00000000000000000000  0.00000000000000000000
  007    CACM-1219  0.00000000000000000000  0.00000000000000000000
  008    CACM-0217  0.00000000000000000000  0.00000000000000000000
  009    CACM-0168  0.00000000000000000000  0.00000000000000000000
  010    CACM-0646  0.00000000000000000000  0.00000000000000000000
  011    CACM-0937  0.00000000000000000000  0.00000000000000000000
  012    CACM-1031  0.00000000000000000000  0.00000000000000000000
  013    CACM-2458  0.00000000000000000000  0.00000000000000000000
  014    CACM-0674  0.00000000000000000000  0.00000000000000000000
  015    CACM-0042  0.00000000000000000000  0.00000000000000000000
  016    CACM-0060  0.00000000000000000000  0.00000000000000000000
  017    CACM-0117  0.00000000000000000000  0.00000000000000000000
  018    CACM-0351  0.00000000000000000000  0.00000000000000000000
  019    CACM-0676  0.00000000000000000000  0.00000000000000000000
  020    CACM-0852  0.00000000000000000000  0.00000000000000000000
  021    CACM-2385  0.00000000000000000000  0.00000000000000000000
  022    CACM-2752  0.00000000000000000000  0.00000000000000000000
  023    CACM-1501  0.00000000000000000000  0.00000000000000000000
  024    CACM-1016  0.00000000000000000000  0.00000000000000000000
  025    CACM-0220  0.00000000000000000000  0.00000000000000000000
  026    CACM-0245  0.00000000000000000000  0.00000000000000000000
  027    CACM-0310  0.00000000000000000000  0.00000000000000000000
  028    CACM-0723  0.00000000000000000000  0.00000000000000000000
  029    CACM-1618  0.00000000000000000000  0.00000000000000000000
  030    CACM-2131  0.00000000000000000000  0.00000000000000000000
  031    CACM-3108  0.00000000000000000000  0.00000000000000000000
  032    CACM-1925  0.00000000000000000000  0.00000000000000000000
  033    CACM-1461  0.00000000000000000000  0.00000000000000000000
  034    CACM-0859  0.00000000000000000000  0.00000000000000000000
  035    CACM-2478  0.00000000000000000000  0.00000000000000000000
  036    CACM-0602  0.00000000000000000000  0.00000000000000000000
  037    CACM-0039  0.00000000000000000000  0.00000000000000000000
  038    CACM-1991  0.00000000000000000000  0.00000000000000000000
  039    CACM-2132  0.00000000000000000000  0.00000000000000000000
  040    CACM-2440  0.00000000000000000000  0.00000000000000000000
  041    CACM-0093  0.00000000000000000000  0.00000000000000000000
  042    CACM-0868  0.00000000000000000000  0.00000000000000000000
  043    CACM-2772  0.00000000000000000000  0.00000000000000000000
  044    CACM-0819  0.00000000000000000000  0.00000000000000000000
  045    CACM-1177  0.00000000000000000000  0.00000000000000000000
  046    CACM-1000  0.00000000000000000000  0.00000000000000000000
  047    CACM-1205  0.00000000000000000000  0.00000000000000000000
  048    CACM-1107  0.00000000000000000000  0.00000000000000000000
  049    CACM-1312  0.00000000000000000000  0.00000000000000000000
  050    CACM-0053  0.00000000000000000000  0.00000000000000000000
  051    CACM-0607  0.00000000000000000000  0.00000000000000000000
  052    CACM-0615  0.00000000000000000000  0.00000000000000000000
  053    CACM-0722  0.00000000000000000000  0.00000000000000000000
  054    CACM-0729  0.00000000000000000000  0.00000000000000000000
  055    CACM-0760  0.00000000000000000000  0.00000000000000000000
  056    CACM-0897  0.00000000000000000000  0.00000000000000000000
  057    CACM-0915  0.00000000000000000000  0.00000000000000000000
  058    CACM-1291  0.00000000000000000000  0.00000000000000000000
  059    CACM-1801  0.00000000000000000000  0.00000000000000000000
  060    CACM-2104  0.00000000000000000000  0.00000000000000000000
  061    CACM-3007  0.00000000000000000000  0.00000000000000000000
  062    CACM-3155  0.00000000000000000000  0.00000000000000000000
  063    CACM-1708  0.00000000000000000000  0.00000000000000000000
  064    CACM-2327  0.00000000000000000000  0.00000000000000000000
  065    CACM-1725  0.00000000000000000000  0.00000000000000000000
  066    CACM-2222  0.00000000000000000000  0.00000000000000000000
  067    CACM-2466  0.00000000000000000000  0.00000000000000000000
  068    CACM-2759  0.00000000000000000000  0.00000000000000000000
  069    CACM-2642  0.00000000000000000000  0.00000000000000000000
  070    CACM-0025  0.00000000000000000000  0.00000000000000000000
  071    CACM-0725  0.00000000000000000000  0.00000000000000000000
  072    CACM-0998  0.00000000000000000000  0.00000000000000000000
  073    CACM-2279  0.00000000000000000000  0.00000000000000000000
  074    CACM-0914  0.00000000000000000000  0.00000000000000000000
  075    CACM-0283  0.00000000000000000000  0.00000000000000000000
  076    CACM-0315  0.00000000000000000000  0.00000000000000000000
  077    CACM-0336  0.00000000000000000000  0.00000000000000000000
  078    CACM-0453  0.00000000000000000000  0.00000000000000000000
  079    CACM-0455  0.00000000000000000000  0.00000000000000000000
  080    CACM-0470  0.00000000000000000000  0.00000000000000000000
  081    CACM-0603  0.00000000000000000000  0.00000000000000000000
  082    CACM-0669  0.00000000000000000000  0.00000000000000000000
  083    CACM-0737  0.00000000000000000000  0.00000000000000000000
  084    CACM-0769  0.00000000000000000000  0.00000000000000000000
  085    CACM-0807  0.00000000000000000000  0.00000000000000000000
  086    CACM-0869  0.00000000000000000000  0.00000000000000000000
  087    CACM-0903  0.00000000000000000000  0.00000000000000000000
  088    CACM-0905  0.00000000000000000000  0.00000000000000000000
  089    CACM-0999  0.00000000000000000000  0.00000000000000000000
  090    CACM-1106  0.00000000000000000000  0.00000000000000000000
  091    CACM-1210  0.00000000000000000000  0.00000000000000000000
  092    CACM-1416  0.00000000000000000000  0.00000000000000000000
  093    CACM-2207  0.00000000000000000000  0.00000000000000000000
  094    CACM-1086  0.00000000000000000000  0.00000000000000000000
  095    CACM-0380  0.00000000000000000000  0.00000000000000000000
  096    CACM-1364  0.00000000000000000000  0.00000000000000000000
  097    CACM-2963  0.00000000000000000000  0.00000000000000000000
  098    CACM-0173  0.00000000000000000000  0.00000000000000000000
