Ranking  DocID      Precision               Recall
  001    CACM-2325-Stopping  0.00000000000000000000  0.00000000000000000000
  002    CACM-3037-Stopping  0.00000000000000000000  0.00000000000000000000
  003    CACM-2324-Stopping  0.00000000000000000000  0.00000000000000000000
  004    CACM-2766-Stopping  0.00000000000000000000  0.00000000000000000000
  005    CACM-1433-Stopping  0.00000000000000000000  0.00000000000000000000
  006    CACM-3124-Stopping  0.00000000000000000000  0.00000000000000000000
  007    CACM-1658-Stopping  0.00000000000000000000  0.00000000000000000000
  008    CACM-3010-Stopping  0.00000000000000000000  0.00000000000000000000
  009    CACM-2273-Stopping  0.00000000000000000000  0.00000000000000000000
  010    CACM-2932-Stopping  0.00000000000000000000  0.00000000000000000000
  011    CACM-1066-Stopping  0.00000000000000000000  0.00000000000000000000
  012    CACM-2904-Stopping  0.00000000000000000000  0.00000000000000000000
  013    CACM-2226-Stopping  0.00000000000000000000  0.00000000000000000000
  014    CACM-2699-Stopping  0.00000000000000000000  0.00000000000000000000
  015    CACM-2646-Stopping  0.00000000000000000000  0.00000000000000000000
  016    CACM-2828-Stopping  0.00000000000000000000  0.00000000000000000000
  017    CACM-2592-Stopping  0.00000000000000000000  0.00000000000000000000
  018    CACM-2314-Stopping  0.00000000000000000000  0.00000000000000000000
  019    CACM-1809-Stopping  0.00000000000000000000  0.00000000000000000000
  020    CACM-2936-Stopping  0.00000000000000000000  0.00000000000000000000
  021    CACM-2903-Stopping  0.00000000000000000000  0.00000000000000000000
  022    CACM-2142-Stopping  0.00000000000000000000  0.00000000000000000000
  023    CACM-2884-Stopping  0.00000000000000000000  0.00000000000000000000
  024    CACM-2665-Stopping  0.00000000000000000000  0.00000000000000000000
  025    CACM-2433-Stopping  0.00000000000000000000  0.00000000000000000000
  026    CACM-3032-Stopping  0.00000000000000000000  0.00000000000000000000
  027    CACM-1873-Stopping  0.00000000000000000000  0.00000000000000000000
  028    CACM-2877-Stopping  0.00000000000000000000  0.00000000000000000000
  029    CACM-2276-Stopping  0.00000000000000000000  0.00000000000000000000
  030    CACM-2832-Stopping  0.00000000000000000000  0.00000000000000000000
  031    CACM-2135-Stopping  0.00000000000000000000  0.00000000000000000000
  032    CACM-3166-Stopping  0.00000000000000000000  0.00000000000000000000
  033    CACM-2389-Stopping  0.00000000000000000000  0.00000000000000000000
  034    CACM-2081-Stopping  0.00000000000000000000  0.00000000000000000000
  035    CACM-1171-Stopping  0.00000000000000000000  0.00000000000000000000
  036    CACM-1860-Stopping  0.00000000000000000000  0.00000000000000000000
  037    CACM-3130-Stopping  0.00000000000000000000  0.00000000000000000000
  038    CACM-2997-Stopping  0.00000000000000000000  0.00000000000000000000
  039    CACM-3132-Stopping  0.00000000000000000000  0.00000000000000000000
  040    CACM-2953-Stopping  0.00000000000000000000  0.00000000000000000000
  041    CACM-3086-Stopping  0.00000000000000000000  0.00000000000000000000
  042    CACM-3107-Stopping  0.00000000000000000000  0.00000000000000000000
  043    CACM-0950-Stopping  0.00000000000000000000  0.00000000000000000000
  044    CACM-1353-Stopping  0.00000000000000000000  0.00000000000000000000
  045    CACM-3055-Stopping  0.00000000000000000000  0.00000000000000000000
  046    CACM-2337-Stopping  0.00000000000000000000  0.00000000000000000000
  047    CACM-2522-Stopping  0.00000000000000000000  0.00000000000000000000
  048    CACM-3018-Stopping  0.00000000000000000000  0.00000000000000000000
  049    CACM-1392-Stopping  0.00000000000000000000  0.00000000000000000000
  050    CACM-1601-Stopping  0.00000000000000000000  0.00000000000000000000
  051    CACM-2110-Stopping  0.00000000000000000000  0.00000000000000000000
  052    CACM-0409-Stopping  0.00000000000000000000  0.00000000000000000000
  053    CACM-2899-Stopping  0.00000000000000000000  0.00000000000000000000
  054    CACM-1592-Stopping  0.00000000000000000000  0.00000000000000000000
  055    CACM-2306-Stopping  0.00000000000000000000  0.00000000000000000000
  056    CACM-2362-Stopping  0.00000000000000000000  0.00000000000000000000
  057    CACM-1457-Stopping  0.00000000000000000000  0.00000000000000000000
  058    CACM-2094-Stopping  0.00000000000000000000  0.00000000000000000000
