Ranking  DocID      Precision               Recall
  001    CACM-2314  0.00000000000000000000  0.00000000000000000000
  002    CACM-2325  0.50000000000000000000  0.08333333333333333000
  003    CACM-1066  0.33333333333333330000  0.08333333333333333000
  004    CACM-1433  0.25000000000000000000  0.08333333333333333000
  005    CACM-2828  0.20000000000000000000  0.08333333333333333000
  006    CACM-2646  0.16666666666666666000  0.08333333333333333000
  007    CACM-2273  0.14285714285714285000  0.08333333333333333000
  008    CACM-2324  0.12500000000000000000  0.08333333333333333000
  009    CACM-3032  0.11111111111111110000  0.08333333333333333000
  010    CACM-2884  0.10000000000000000000  0.08333333333333333000
  011    CACM-2592  0.09090909090909091000  0.08333333333333333000
  012    CACM-3124  0.08333333333333333000  0.08333333333333333000
  013    CACM-2903  0.07692307692307693000  0.08333333333333333000
  014    CACM-2766  0.07142857142857142000  0.08333333333333333000
  015    CACM-2433  0.06666666666666667000  0.08333333333333333000
  016    CACM-3130  0.06250000000000000000  0.08333333333333333000
  017    CACM-2902  0.05882352941176470500  0.08333333333333333000
  018    CACM-1658  0.05555555555555555000  0.08333333333333333000
  019    CACM-3132  0.05263157894736842000  0.08333333333333333000
  020    CACM-2936  0.05000000000000000000  0.08333333333333333000
  021    CACM-2699  0.04761904761904761600  0.08333333333333333000
  022    CACM-2767  0.04545454545454545600  0.08333333333333333000
  023    CACM-2081  0.04347826086956521600  0.08333333333333333000
  024    CACM-3037  0.04166666666666666400  0.08333333333333333000
  025    CACM-2142  0.04000000000000000000  0.08333333333333333000
  026    CACM-2665  0.03846153846153846400  0.08333333333333333000
  027    CACM-2832  0.03703703703703703500  0.08333333333333333000
  028    CACM-2701  0.03571428571428571000  0.08333333333333333000
  029    CACM-3166  0.03448275862068965500  0.08333333333333333000
  030    CACM-3165  0.03333333333333333000  0.08333333333333333000
  031    CACM-3018  0.03225806451612903000  0.08333333333333333000
  032    CACM-2226  0.06250000000000000000  0.16666666666666666000
  033    CACM-2484  0.06060606060606061000  0.16666666666666666000
  034    CACM-3163  0.05882352941176470500  0.16666666666666666000
  035    CACM-3138  0.05714285714285714000  0.16666666666666666000
  036    CACM-2722  0.05555555555555555000  0.16666666666666666000
  037    CACM-2904  0.05405405405405406000  0.16666666666666666000
  038    CACM-2899  0.05263157894736842000  0.16666666666666666000
  039    CACM-3010  0.05128205128205128000  0.16666666666666666000
  040    CACM-1809  0.05000000000000000000  0.16666666666666666000
  041    CACM-2276  0.04878048780487805000  0.16666666666666666000
  042    CACM-2198  0.04761904761904761600  0.16666666666666666000
  043    CACM-2406  0.04651162790697674400  0.16666666666666666000
  044    CACM-2110  0.04545454545454545600  0.16666666666666666000
  045    CACM-2053  0.04444444444444444600  0.16666666666666666000
  046    CACM-2146  0.04347826086956521600  0.16666666666666666000
  047    CACM-2263  0.04255319148936170000  0.16666666666666666000
  048    CACM-2883  0.04166666666666666400  0.16666666666666666000
  049    CACM-2344  0.04081632653061224000  0.16666666666666666000
  050    CACM-1171  0.04000000000000000000  0.16666666666666666000
  051    CACM-0409  0.03921568627450980000  0.16666666666666666000
  052    CACM-2838  0.03846153846153846400  0.16666666666666666000
  053    CACM-2060  0.03773584905660377000  0.16666666666666666000
  054    CACM-3150  0.03703703703703703500  0.16666666666666666000
  055    CACM-2716  0.03636363636363636000  0.16666666666666666000
  056    CACM-2645  0.03571428571428571000  0.16666666666666666000
  057    CACM-1385  0.03508771929824561000  0.16666666666666666000
  058    CACM-2997  0.03448275862068965500  0.16666666666666666000
  059    CACM-1769  0.03389830508474576000  0.16666666666666666000
  060    CACM-2522  0.03333333333333333000  0.16666666666666666000
  061    CACM-2155  0.03278688524590164000  0.16666666666666666000
  062    CACM-2674  0.03225806451612903000  0.16666666666666666000
