Ranking  DocID      Precision               Recall
  001    CACM-2711  1.00000000000000000000  0.03225806451612903000
  002    CACM-2307  1.00000000000000000000  0.06451612903225806000
  003    CACM-0634  0.66666666666666660000  0.06451612903225806000
  004    CACM-2451  0.75000000000000000000  0.09677419354838710000
  005    CACM-1236  0.80000000000000000000  0.12903225806451613000
  006    CACM-3134  0.83333333333333340000  0.16129032258064516000
  007    CACM-1457  0.85714285714285710000  0.19354838709677420000
  008    CACM-2114  0.75000000000000000000  0.19354838709677420000
  009    CACM-2140  0.66666666666666660000  0.19354838709677420000
  010    CACM-3129  0.60000000000000000000  0.19354838709677420000
  011    CACM-1927  0.63636363636363640000  0.22580645161290322000
  012    CACM-2631  0.66666666666666660000  0.25806451612903225000
  013    CACM-1287  0.61538461538461540000  0.25806451612903225000
  014    CACM-1935  0.57142857142857140000  0.25806451612903225000
  015    CACM-2746  0.53333333333333330000  0.25806451612903225000
  016    CACM-1976  0.56250000000000000000  0.29032258064516130000
  017    CACM-2991  0.52941176470588240000  0.29032258064516130000
  018    CACM-2990  0.55555555555555560000  0.32258064516129030000
  019    CACM-2561  0.52631578947368420000  0.32258064516129030000
  020    CACM-2437  0.50000000000000000000  0.32258064516129030000
  021    CACM-1700  0.47619047619047616000  0.32258064516129030000
  022    CACM-2882  0.45454545454545453000  0.32258064516129030000
  023    CACM-3072  0.43478260869565216000  0.32258064516129030000
  024    CACM-2160  0.45833333333333330000  0.35483870967741940000
  025    CACM-0397  0.44000000000000000000  0.35483870967741940000
  026    CACM-2978  0.42307692307692310000  0.35483870967741940000
  027    CACM-2109  0.40740740740740740000  0.35483870967741940000
  028    CACM-0239  0.39285714285714285000  0.35483870967741940000
  029    CACM-2484  0.37931034482758620000  0.35483870967741940000
  030    CACM-1699  0.36666666666666664000  0.35483870967741940000
  031    CACM-2033  0.35483870967741940000  0.35483870967741940000
  032    CACM-2494  0.34375000000000000000  0.35483870967741940000
  033    CACM-1830  0.36363636363636365000  0.38709677419354840000
  034    CACM-0944  0.35294117647058826000  0.38709677419354840000
  035    CACM-2278  0.34285714285714286000  0.38709677419354840000
  036    CACM-2680  0.33333333333333330000  0.38709677419354840000
  037    CACM-2516  0.32432432432432434000  0.38709677419354840000
  038    CACM-2969  0.31578947368421050000  0.38709677419354840000
  039    CACM-2947  0.30769230769230770000  0.38709677419354840000
  040    CACM-2251  0.30000000000000000000  0.38709677419354840000
  041    CACM-1194  0.29268292682926830000  0.38709677419354840000
  042    CACM-1916  0.28571428571428570000  0.38709677419354840000
  043    CACM-2258  0.27906976744186046000  0.38709677419354840000
  044    CACM-2777  0.27272727272727270000  0.38709677419354840000
  045    CACM-2288  0.26666666666666666000  0.38709677419354840000
  046    CACM-2107  0.26086956521739130000  0.38709677419354840000
  047    CACM-2998  0.25531914893617020000  0.38709677419354840000
